,file,isin,type,state,allocate
1174,XPAR_SHARES_F1_20231019.csv.zip,FR001400AJ45,LOB,Processed,
1175,XPAR_SHARES_F1_20231019.csv.zip,NL0000235190,LOB,Processed,
1176,XPAR_SHARES_F1_20231019.csv.zip,FR0000045072,FO,Processed,
1177,XPAR_SHARES_F1_20231019.csv.zip,FR0000051807,FO,Processed,
1178,XPAR_SHARES_F1_20231019.csv.zip,FR0000052292,FO,Processed,
1179,XPAR_SHARES_F1_20231019.csv.zip,FR0000120073,FO,Processed,
1180,XPAR_SHARES_F1_20231019.csv.zip,FR0000120172,FO,Processed,
1181,XPAR_SHARES_F1_20231019.csv.zip,FR0000120503,FO,Processed,
1182,XPAR_SHARES_F1_20231019.csv.zip,FR0000120628,FO,Processed,
1183,XPAR_SHARES_F1_20231019.csv.zip,FR0000120644,FO,Processed,
1184,XPAR_SHARES_F1_20231019.csv.zip,FR0000121014,FO,Processed,
1185,XPAR_SHARES_F1_20231019.csv.zip,FR0000121667,FO,Processed,
1186,XPAR_SHARES_F1_20231019.csv.zip,FR0000125338,FO,Processed,
1187,XPAR_SHARES_F1_20231019.csv.zip,FR0000131104,FO,Processed,
1188,XPAR_SHARES_F1_20231019.csv.zip,FR0000133308,FO,Processed,
1189,XPAR_SHARES_F1_20231019.csv.zip,FR0010208488,FO,Processed,
1190,XPAR_SHARES_F1_20231019.csv.zip,FR0010220475,FO,Processed,
1191,XPAR_SHARES_F1_20231019.csv.zip,FR0010307819,FO,Processed,
1192,XPAR_SHARES_F1_20231019.csv.zip,FR0013326246,FO,Processed,
1193,XPAR_SHARES_F1_20231019.csv.zip,FR0014000MR3,FO,Processed,
1194,XPAR_SHARES_F1_20231019.csv.zip,FR001400AJ45,FO,Processed,
1195,XPAR_SHARES_F1_20231019.csv.zip,NL0000235190,FO,Processed,
1196,XPAR_SHARES_F1_20231018.csv.zip,FR0000045072,LOB,Processed,
1197,XPAR_SHARES_F1_20231018.csv.zip,FR0000051807,LOB,Processed,
1198,XPAR_SHARES_F1_20231018.csv.zip,FR0000052292,LOB,Processed,
1199,XPAR_SHARES_F1_20231018.csv.zip,FR0000120073,LOB,Processed,
1200,XPAR_SHARES_F1_20231018.csv.zip,FR0000120172,LOB,Processed,
1201,XPAR_SHARES_F1_20231018.csv.zip,FR0000120503,LOB,Processed,
1202,XPAR_SHARES_F1_20231018.csv.zip,FR0000120628,LOB,Processed,
1203,XPAR_SHARES_F1_20231018.csv.zip,FR0000120644,LOB,Processed,
1204,XPAR_SHARES_F1_20231018.csv.zip,FR0000121014,LOB,Processed,
1205,XPAR_SHARES_F1_20231018.csv.zip,FR0000121667,LOB,Processed,
1206,XPAR_SHARES_F1_20231018.csv.zip,FR0000125338,LOB,Processed,
1207,XPAR_SHARES_F1_20231018.csv.zip,FR0000131104,LOB,Processed,
1208,XPAR_SHARES_F1_20231018.csv.zip,FR0000133308,LOB,Processed,
1209,XPAR_SHARES_F1_20231018.csv.zip,FR0010208488,LOB,Processed,
1210,XPAR_SHARES_F1_20231018.csv.zip,FR0010220475,LOB,Processed,
1211,XPAR_SHARES_F1_20231018.csv.zip,FR0010307819,LOB,Processed,
1212,XPAR_SHARES_F1_20231018.csv.zip,FR0013326246,LOB,Processed,
1213,XPAR_SHARES_F1_20231018.csv.zip,FR0014000MR3,LOB,Processed,
1214,XPAR_SHARES_F1_20231018.csv.zip,FR001400AJ45,LOB,Processed,
1215,XPAR_SHARES_F1_20231018.csv.zip,NL0000235190,LOB,Processed,
1216,XPAR_SHARES_F1_20231018.csv.zip,FR0000045072,FO,Processed,
1217,XPAR_SHARES_F1_20231018.csv.zip,FR0000051807,FO,Processed,
1218,XPAR_SHARES_F1_20231018.csv.zip,FR0000052292,FO,Processed,
1219,XPAR_SHARES_F1_20231018.csv.zip,FR0000120073,FO,Processed,
1220,XPAR_SHARES_F1_20231018.csv.zip,FR0000120172,FO,Processed,
1221,XPAR_SHARES_F1_20231018.csv.zip,FR0000120503,FO,Processed,
1222,XPAR_SHARES_F1_20231018.csv.zip,FR0000120628,FO,Processed,
1223,XPAR_SHARES_F1_20231018.csv.zip,FR0000120644,FO,Processed,
1224,XPAR_SHARES_F1_20231018.csv.zip,FR0000121014,FO,Processed,
1225,XPAR_SHARES_F1_20231018.csv.zip,FR0000121667,FO,Processed,
1226,XPAR_SHARES_F1_20231018.csv.zip,FR0000125338,FO,Processed,
1227,XPAR_SHARES_F1_20231018.csv.zip,FR0000131104,FO,Processed,
1228,XPAR_SHARES_F1_20231018.csv.zip,FR0000133308,FO,Processed,
1229,XPAR_SHARES_F1_20231018.csv.zip,FR0010208488,FO,Processed,
1230,XPAR_SHARES_F1_20231018.csv.zip,FR0010220475,FO,Processed,
1231,XPAR_SHARES_F1_20231018.csv.zip,FR0010307819,FO,Processed,
1232,XPAR_SHARES_F1_20231018.csv.zip,FR0013326246,FO,Processed,
1233,XPAR_SHARES_F1_20231018.csv.zip,FR0014000MR3,FO,Processed,
1234,XPAR_SHARES_F1_20231018.csv.zip,FR001400AJ45,FO,Processed,
1235,XPAR_SHARES_F1_20231018.csv.zip,NL0000235190,FO,Processed,
1236,XPAR_SHARES_F1_20231017.csv.zip,FR0000045072,LOB,Processed,
1237,XPAR_SHARES_F1_20231017.csv.zip,FR0000051807,LOB,Processed,
1238,XPAR_SHARES_F1_20231017.csv.zip,FR0000052292,LOB,Processed,
1239,XPAR_SHARES_F1_20231017.csv.zip,FR0000120073,LOB,Processed,
1240,XPAR_SHARES_F1_20231017.csv.zip,FR0000120172,LOB,Processed,
1241,XPAR_SHARES_F1_20231017.csv.zip,FR0000120503,LOB,Processed,
1242,XPAR_SHARES_F1_20231017.csv.zip,FR0000120628,LOB,Processed,
1243,XPAR_SHARES_F1_20231017.csv.zip,FR0000120644,LOB,Processed,
1244,XPAR_SHARES_F1_20231017.csv.zip,FR0000121014,LOB,Processed,
1245,XPAR_SHARES_F1_20231017.csv.zip,FR0000121667,LOB,Processed,
1246,XPAR_SHARES_F1_20231017.csv.zip,FR0000125338,LOB,Processed,
1247,XPAR_SHARES_F1_20231017.csv.zip,FR0000131104,LOB,Processed,
1248,XPAR_SHARES_F1_20231017.csv.zip,FR0000133308,LOB,Processed,
1249,XPAR_SHARES_F1_20231017.csv.zip,FR0010208488,LOB,Processed,
1250,XPAR_SHARES_F1_20231017.csv.zip,FR0010220475,LOB,Processed,
1251,XPAR_SHARES_F1_20231017.csv.zip,FR0010307819,LOB,Processed,
1252,XPAR_SHARES_F1_20231017.csv.zip,FR0013326246,LOB,Processed,
1253,XPAR_SHARES_F1_20231017.csv.zip,FR0014000MR3,LOB,Processed,
1254,XPAR_SHARES_F1_20231017.csv.zip,FR001400AJ45,LOB,Processed,
1255,XPAR_SHARES_F1_20231017.csv.zip,NL0000235190,LOB,Processed,
1256,XPAR_SHARES_F1_20231017.csv.zip,FR0000045072,FO,Processed,
1257,XPAR_SHARES_F1_20231017.csv.zip,FR0000051807,FO,Processed,
1258,XPAR_SHARES_F1_20231017.csv.zip,FR0000052292,FO,Processed,
1259,XPAR_SHARES_F1_20231017.csv.zip,FR0000120073,FO,Processed,
1260,XPAR_SHARES_F1_20231017.csv.zip,FR0000120172,FO,Processed,
1261,XPAR_SHARES_F1_20231017.csv.zip,FR0000120503,FO,Processed,
1262,XPAR_SHARES_F1_20231017.csv.zip,FR0000120628,FO,Processed,
1263,XPAR_SHARES_F1_20231017.csv.zip,FR0000120644,FO,Processed,
1264,XPAR_SHARES_F1_20231017.csv.zip,FR0000121014,FO,Processed,
1265,XPAR_SHARES_F1_20231017.csv.zip,FR0000121667,FO,Processed,
1266,XPAR_SHARES_F1_20231017.csv.zip,FR0000125338,FO,Processed,
1267,XPAR_SHARES_F1_20231017.csv.zip,FR0000131104,FO,Processed,
1268,XPAR_SHARES_F1_20231017.csv.zip,FR0000133308,FO,Processed,
1269,XPAR_SHARES_F1_20231017.csv.zip,FR0010208488,FO,Processed,
1270,XPAR_SHARES_F1_20231017.csv.zip,FR0010220475,FO,Processed,
1271,XPAR_SHARES_F1_20231017.csv.zip,FR0010307819,FO,Processed,
1272,XPAR_SHARES_F1_20231017.csv.zip,FR0013326246,FO,Processed,
1273,XPAR_SHARES_F1_20231017.csv.zip,FR0014000MR3,FO,Processed,
1274,XPAR_SHARES_F1_20231017.csv.zip,FR001400AJ45,FO,Processed,
1275,XPAR_SHARES_F1_20231017.csv.zip,NL0000235190,FO,Processed,
1276,XPAR_SHARES_F1_20231016.csv.zip,FR0000045072,LOB,Processed,
1277,XPAR_SHARES_F1_20231016.csv.zip,FR0000051807,LOB,Processed,
1278,XPAR_SHARES_F1_20231016.csv.zip,FR0000052292,LOB,Processed,
1279,XPAR_SHARES_F1_20231016.csv.zip,FR0000120073,LOB,Processed,
1280,XPAR_SHARES_F1_20231016.csv.zip,FR0000120172,LOB,Processed,
1281,XPAR_SHARES_F1_20231016.csv.zip,FR0000120503,LOB,Processed,
1282,XPAR_SHARES_F1_20231016.csv.zip,FR0000120628,LOB,Processed,
1283,XPAR_SHARES_F1_20231016.csv.zip,FR0000120644,LOB,Processed,
1284,XPAR_SHARES_F1_20231016.csv.zip,FR0000121014,LOB,Processed,
1285,XPAR_SHARES_F1_20231016.csv.zip,FR0000121667,LOB,Processed,
1286,XPAR_SHARES_F1_20231016.csv.zip,FR0000125338,LOB,Processed,
1287,XPAR_SHARES_F1_20231016.csv.zip,FR0000131104,LOB,Processed,
1288,XPAR_SHARES_F1_20231016.csv.zip,FR0000133308,LOB,Processed,
1289,XPAR_SHARES_F1_20231016.csv.zip,FR0010208488,LOB,Processed,
1290,XPAR_SHARES_F1_20231016.csv.zip,FR0010220475,LOB,Processed,
1291,XPAR_SHARES_F1_20231016.csv.zip,FR0010307819,LOB,Processed,
1292,XPAR_SHARES_F1_20231016.csv.zip,FR0013326246,LOB,Processed,
1293,XPAR_SHARES_F1_20231016.csv.zip,FR0014000MR3,LOB,Processed,
1294,XPAR_SHARES_F1_20231016.csv.zip,FR001400AJ45,LOB,Processed,
1295,XPAR_SHARES_F1_20231016.csv.zip,NL0000235190,LOB,Processed,
1296,XPAR_SHARES_F1_20231016.csv.zip,FR0000045072,FO,Processed,
1297,XPAR_SHARES_F1_20231016.csv.zip,FR0000051807,FO,Processed,
1298,XPAR_SHARES_F1_20231016.csv.zip,FR0000052292,FO,Processed,
1299,XPAR_SHARES_F1_20231016.csv.zip,FR0000120073,FO,Processed,
1300,XPAR_SHARES_F1_20231016.csv.zip,FR0000120172,FO,Processed,
1301,XPAR_SHARES_F1_20231016.csv.zip,FR0000120503,FO,Processed,
1302,XPAR_SHARES_F1_20231016.csv.zip,FR0000120628,FO,Processed,
1303,XPAR_SHARES_F1_20231016.csv.zip,FR0000120644,FO,Processed,
1304,XPAR_SHARES_F1_20231016.csv.zip,FR0000121014,FO,Processed,
1305,XPAR_SHARES_F1_20231016.csv.zip,FR0000121667,FO,Processed,
1306,XPAR_SHARES_F1_20231016.csv.zip,FR0000125338,FO,Processed,
1307,XPAR_SHARES_F1_20231016.csv.zip,FR0000131104,FO,Processed,
1308,XPAR_SHARES_F1_20231016.csv.zip,FR0000133308,FO,Processed,
1309,XPAR_SHARES_F1_20231016.csv.zip,FR0010208488,FO,Processed,
1310,XPAR_SHARES_F1_20231016.csv.zip,FR0010220475,FO,Processed,
1311,XPAR_SHARES_F1_20231016.csv.zip,FR0010307819,FO,Processed,
1312,XPAR_SHARES_F1_20231016.csv.zip,FR0013326246,FO,Processed,
1313,XPAR_SHARES_F1_20231016.csv.zip,FR0014000MR3,FO,Processed,
1314,XPAR_SHARES_F1_20231016.csv.zip,FR001400AJ45,FO,Processed,
1315,XPAR_SHARES_F1_20231016.csv.zip,NL0000235190,FO,Processed,
1316,XPAR_SHARES_F1_20231013.csv.zip,FR0000045072,LOB,Processed,
1317,XPAR_SHARES_F1_20231013.csv.zip,FR0000051807,LOB,Processed,
1318,XPAR_SHARES_F1_20231013.csv.zip,FR0000052292,LOB,Processed,
1319,XPAR_SHARES_F1_20231013.csv.zip,FR0000120073,LOB,Processed,
1320,XPAR_SHARES_F1_20231013.csv.zip,FR0000120172,LOB,Processed,
1321,XPAR_SHARES_F1_20231013.csv.zip,FR0000120503,LOB,Processed,
1322,XPAR_SHARES_F1_20231013.csv.zip,FR0000120628,LOB,Processed,
1323,XPAR_SHARES_F1_20231013.csv.zip,FR0000120644,LOB,Processed,
1324,XPAR_SHARES_F1_20231013.csv.zip,FR0000121014,LOB,Processed,
1325,XPAR_SHARES_F1_20231013.csv.zip,FR0000121667,LOB,Processed,
1326,XPAR_SHARES_F1_20231013.csv.zip,FR0000125338,LOB,Processed,
1327,XPAR_SHARES_F1_20231013.csv.zip,FR0000131104,LOB,Processed,
1328,XPAR_SHARES_F1_20231013.csv.zip,FR0000133308,LOB,Processed,
1329,XPAR_SHARES_F1_20231013.csv.zip,FR0010208488,LOB,Processed,
1330,XPAR_SHARES_F1_20231013.csv.zip,FR0010220475,LOB,Processed,
1331,XPAR_SHARES_F1_20231013.csv.zip,FR0010307819,LOB,Processed,
1332,XPAR_SHARES_F1_20231013.csv.zip,FR0013326246,LOB,Processed,
1333,XPAR_SHARES_F1_20231013.csv.zip,FR0014000MR3,LOB,Processed,
1334,XPAR_SHARES_F1_20231013.csv.zip,FR001400AJ45,LOB,Processed,
1335,XPAR_SHARES_F1_20231013.csv.zip,NL0000235190,LOB,Processed,
1336,XPAR_SHARES_F1_20231013.csv.zip,FR0000045072,FO,Processed,
1337,XPAR_SHARES_F1_20231013.csv.zip,FR0000051807,FO,Processed,
1338,XPAR_SHARES_F1_20231013.csv.zip,FR0000052292,FO,Processed,
1339,XPAR_SHARES_F1_20231013.csv.zip,FR0000120073,FO,Processed,
1340,XPAR_SHARES_F1_20231013.csv.zip,FR0000120172,FO,Processed,
1341,XPAR_SHARES_F1_20231013.csv.zip,FR0000120503,FO,Processed,
1342,XPAR_SHARES_F1_20231013.csv.zip,FR0000120628,FO,Processed,
1343,XPAR_SHARES_F1_20231013.csv.zip,FR0000120644,FO,Processed,
1344,XPAR_SHARES_F1_20231013.csv.zip,FR0000121014,FO,Processed,
1345,XPAR_SHARES_F1_20231013.csv.zip,FR0000121667,FO,Processed,
1346,XPAR_SHARES_F1_20231013.csv.zip,FR0000125338,FO,Processed,
1347,XPAR_SHARES_F1_20231013.csv.zip,FR0000131104,FO,Processed,
1348,XPAR_SHARES_F1_20231013.csv.zip,FR0000133308,FO,Processed,
1349,XPAR_SHARES_F1_20231013.csv.zip,FR0010208488,FO,Processed,
1350,XPAR_SHARES_F1_20231013.csv.zip,FR0010220475,FO,Processed,
1351,XPAR_SHARES_F1_20231013.csv.zip,FR0010307819,FO,Processed,
1352,XPAR_SHARES_F1_20231013.csv.zip,FR0013326246,FO,Processed,
1353,XPAR_SHARES_F1_20231013.csv.zip,FR0014000MR3,FO,Processed,
1354,XPAR_SHARES_F1_20231013.csv.zip,FR001400AJ45,FO,Processed,
1355,XPAR_SHARES_F1_20231013.csv.zip,NL0000235190,FO,Processed,
1356,XPAR_SHARES_F1_20231012.csv.zip,FR0000045072,LOB,Processed,
1357,XPAR_SHARES_F1_20231012.csv.zip,FR0000051807,LOB,Processed,
1358,XPAR_SHARES_F1_20231012.csv.zip,FR0000052292,LOB,Processed,
1359,XPAR_SHARES_F1_20231012.csv.zip,FR0000120073,LOB,Processed,
1360,XPAR_SHARES_F1_20231012.csv.zip,FR0000120172,LOB,Processed,
1361,XPAR_SHARES_F1_20231012.csv.zip,FR0000120503,LOB,Processed,
1362,XPAR_SHARES_F1_20231012.csv.zip,FR0000120628,LOB,Processed,
1363,XPAR_SHARES_F1_20231012.csv.zip,FR0000120644,LOB,Processed,
1364,XPAR_SHARES_F1_20231012.csv.zip,FR0000121014,LOB,Processed,
1365,XPAR_SHARES_F1_20231012.csv.zip,FR0000121667,LOB,Processed,
1366,XPAR_SHARES_F1_20231012.csv.zip,FR0000125338,LOB,Processed,
1367,XPAR_SHARES_F1_20231012.csv.zip,FR0000131104,LOB,Processed,
1368,XPAR_SHARES_F1_20231012.csv.zip,FR0000133308,LOB,Processed,
1369,XPAR_SHARES_F1_20231012.csv.zip,FR0010208488,LOB,Processed,
1370,XPAR_SHARES_F1_20231012.csv.zip,FR0010220475,LOB,Processed,
1371,XPAR_SHARES_F1_20231012.csv.zip,FR0010307819,LOB,Processed,
1372,XPAR_SHARES_F1_20231012.csv.zip,FR0013326246,LOB,Processed,
1373,XPAR_SHARES_F1_20231012.csv.zip,FR0014000MR3,LOB,Processed,
1374,XPAR_SHARES_F1_20231012.csv.zip,FR001400AJ45,LOB,Processed,
1375,XPAR_SHARES_F1_20231012.csv.zip,NL0000235190,LOB,Processed,
1376,XPAR_SHARES_F1_20231012.csv.zip,FR0000045072,FO,Processed,
1377,XPAR_SHARES_F1_20231012.csv.zip,FR0000051807,FO,Processed,
1378,XPAR_SHARES_F1_20231012.csv.zip,FR0000052292,FO,Processed,
1379,XPAR_SHARES_F1_20231012.csv.zip,FR0000120073,FO,Processed,
1380,XPAR_SHARES_F1_20231012.csv.zip,FR0000120172,FO,Processed,
1381,XPAR_SHARES_F1_20231012.csv.zip,FR0000120503,FO,Processed,
1382,XPAR_SHARES_F1_20231012.csv.zip,FR0000120628,FO,Processed,
1383,XPAR_SHARES_F1_20231012.csv.zip,FR0000120644,FO,Processed,
1384,XPAR_SHARES_F1_20231012.csv.zip,FR0000121014,FO,Processed,
1385,XPAR_SHARES_F1_20231012.csv.zip,FR0000121667,FO,Processed,
1386,XPAR_SHARES_F1_20231012.csv.zip,FR0000125338,FO,Processed,
1387,XPAR_SHARES_F1_20231012.csv.zip,FR0000131104,FO,Processed,
1388,XPAR_SHARES_F1_20231012.csv.zip,FR0000133308,FO,Processed,
1389,XPAR_SHARES_F1_20231012.csv.zip,FR0010208488,FO,Processed,
1390,XPAR_SHARES_F1_20231012.csv.zip,FR0010220475,FO,Processed,
1391,XPAR_SHARES_F1_20231012.csv.zip,FR0010307819,FO,Processed,
1392,XPAR_SHARES_F1_20231012.csv.zip,FR0013326246,FO,Processed,
1393,XPAR_SHARES_F1_20231012.csv.zip,FR0014000MR3,FO,Processed,
1394,XPAR_SHARES_F1_20231012.csv.zip,FR001400AJ45,FO,Processed,
1395,XPAR_SHARES_F1_20231012.csv.zip,NL0000235190,FO,Processed,
1396,XPAR_SHARES_F1_20231011.csv.zip,FR0000045072,LOB,Processed,
1397,XPAR_SHARES_F1_20231011.csv.zip,FR0000051807,LOB,Processed,
1398,XPAR_SHARES_F1_20231011.csv.zip,FR0000052292,LOB,Processed,
1399,XPAR_SHARES_F1_20231011.csv.zip,FR0000120073,LOB,Processed,
1400,XPAR_SHARES_F1_20231011.csv.zip,FR0000120172,LOB,Processed,
1401,XPAR_SHARES_F1_20231011.csv.zip,FR0000120503,LOB,Processed,
1402,XPAR_SHARES_F1_20231011.csv.zip,FR0000120628,LOB,Processed,
1403,XPAR_SHARES_F1_20231011.csv.zip,FR0000120644,LOB,Processed,
1404,XPAR_SHARES_F1_20231011.csv.zip,FR0000121014,LOB,Processed,
1405,XPAR_SHARES_F1_20231011.csv.zip,FR0000121667,LOB,Processed,
1406,XPAR_SHARES_F1_20231011.csv.zip,FR0000125338,LOB,Processed,
1407,XPAR_SHARES_F1_20231011.csv.zip,FR0000131104,LOB,Processed,
1408,XPAR_SHARES_F1_20231011.csv.zip,FR0000133308,LOB,Processed,
1409,XPAR_SHARES_F1_20231011.csv.zip,FR0010208488,LOB,Processed,
1410,XPAR_SHARES_F1_20231011.csv.zip,FR0010220475,LOB,Processed,
1411,XPAR_SHARES_F1_20231011.csv.zip,FR0010307819,LOB,Processed,
1412,XPAR_SHARES_F1_20231011.csv.zip,FR0013326246,LOB,Processed,
1413,XPAR_SHARES_F1_20231011.csv.zip,FR0014000MR3,LOB,Processed,
1414,XPAR_SHARES_F1_20231011.csv.zip,FR001400AJ45,LOB,Processed,
1415,XPAR_SHARES_F1_20231011.csv.zip,NL0000235190,LOB,Processed,
1416,XPAR_SHARES_F1_20231011.csv.zip,FR0000045072,FO,Processed,
1417,XPAR_SHARES_F1_20231011.csv.zip,FR0000051807,FO,Processed,
1418,XPAR_SHARES_F1_20231011.csv.zip,FR0000052292,FO,Processed,
1419,XPAR_SHARES_F1_20231011.csv.zip,FR0000120073,FO,Processed,
1420,XPAR_SHARES_F1_20231011.csv.zip,FR0000120172,FO,Processed,
1421,XPAR_SHARES_F1_20231011.csv.zip,FR0000120503,FO,Processed,
1422,XPAR_SHARES_F1_20231011.csv.zip,FR0000120628,FO,Processed,
1423,XPAR_SHARES_F1_20231011.csv.zip,FR0000120644,FO,Processed,
1424,XPAR_SHARES_F1_20231011.csv.zip,FR0000121014,FO,Processed,
1425,XPAR_SHARES_F1_20231011.csv.zip,FR0000121667,FO,Processed,
1426,XPAR_SHARES_F1_20231011.csv.zip,FR0000125338,FO,Processed,
1427,XPAR_SHARES_F1_20231011.csv.zip,FR0000131104,FO,Processed,
1428,XPAR_SHARES_F1_20231011.csv.zip,FR0000133308,FO,Processed,
1429,XPAR_SHARES_F1_20231011.csv.zip,FR0010208488,FO,Processed,
1430,XPAR_SHARES_F1_20231011.csv.zip,FR0010220475,FO,Processed,
1431,XPAR_SHARES_F1_20231011.csv.zip,FR0010307819,FO,Processed,
1432,XPAR_SHARES_F1_20231011.csv.zip,FR0013326246,FO,Processed,
1433,XPAR_SHARES_F1_20231011.csv.zip,FR0014000MR3,FO,Processed,
1434,XPAR_SHARES_F1_20231011.csv.zip,FR001400AJ45,FO,Processed,
1435,XPAR_SHARES_F1_20231011.csv.zip,NL0000235190,FO,Processed,
1436,XPAR_SHARES_F1_20231010.csv.zip,FR0000045072,LOB,Processed,
1437,XPAR_SHARES_F1_20231010.csv.zip,FR0000051807,LOB,Processed,
1438,XPAR_SHARES_F1_20231010.csv.zip,FR0000052292,LOB,Processed,
1439,XPAR_SHARES_F1_20231010.csv.zip,FR0000120073,LOB,Processed,
1440,XPAR_SHARES_F1_20231010.csv.zip,FR0000120172,LOB,Processed,
1441,XPAR_SHARES_F1_20231010.csv.zip,FR0000120503,LOB,Processed,
1442,XPAR_SHARES_F1_20231010.csv.zip,FR0000120628,LOB,Processed,
1443,XPAR_SHARES_F1_20231010.csv.zip,FR0000120644,LOB,Processed,
1444,XPAR_SHARES_F1_20231010.csv.zip,FR0000121014,LOB,Processed,
1445,XPAR_SHARES_F1_20231010.csv.zip,FR0000121667,LOB,Processed,
1446,XPAR_SHARES_F1_20231010.csv.zip,FR0000125338,LOB,Processed,
1447,XPAR_SHARES_F1_20231010.csv.zip,FR0000131104,LOB,Processed,
1448,XPAR_SHARES_F1_20231010.csv.zip,FR0000133308,LOB,Processed,
1449,XPAR_SHARES_F1_20231010.csv.zip,FR0010208488,LOB,Processed,
1450,XPAR_SHARES_F1_20231010.csv.zip,FR0010220475,LOB,Processed,
1451,XPAR_SHARES_F1_20231010.csv.zip,FR0010307819,LOB,Processed,
1452,XPAR_SHARES_F1_20231010.csv.zip,FR0013326246,LOB,Processed,
1453,XPAR_SHARES_F1_20231010.csv.zip,FR0014000MR3,LOB,Processed,
1454,XPAR_SHARES_F1_20231010.csv.zip,FR001400AJ45,LOB,Processed,
1455,XPAR_SHARES_F1_20231010.csv.zip,NL0000235190,LOB,Processed,
1456,XPAR_SHARES_F1_20231010.csv.zip,FR0000045072,FO,Processed,
1457,XPAR_SHARES_F1_20231010.csv.zip,FR0000051807,FO,Processed,
1458,XPAR_SHARES_F1_20231010.csv.zip,FR0000052292,FO,Processed,
1459,XPAR_SHARES_F1_20231010.csv.zip,FR0000120073,FO,Processed,
1460,XPAR_SHARES_F1_20231010.csv.zip,FR0000120172,FO,Processed,
1461,XPAR_SHARES_F1_20231010.csv.zip,FR0000120503,FO,Processed,
1462,XPAR_SHARES_F1_20231010.csv.zip,FR0000120628,FO,Processed,
1463,XPAR_SHARES_F1_20231010.csv.zip,FR0000120644,FO,Processed,
1464,XPAR_SHARES_F1_20231010.csv.zip,FR0000121014,FO,Processed,
1465,XPAR_SHARES_F1_20231010.csv.zip,FR0000121667,FO,Processed,
1466,XPAR_SHARES_F1_20231010.csv.zip,FR0000125338,FO,Processed,
1467,XPAR_SHARES_F1_20231010.csv.zip,FR0000131104,FO,Processed,
1468,XPAR_SHARES_F1_20231010.csv.zip,FR0000133308,FO,Processed,
1469,XPAR_SHARES_F1_20231010.csv.zip,FR0010208488,FO,Processed,
1470,XPAR_SHARES_F1_20231010.csv.zip,FR0010220475,FO,Processed,
1471,XPAR_SHARES_F1_20231010.csv.zip,FR0010307819,FO,Processed,
1472,XPAR_SHARES_F1_20231010.csv.zip,FR0013326246,FO,Processed,
1473,XPAR_SHARES_F1_20231010.csv.zip,FR0014000MR3,FO,Processed,
1474,XPAR_SHARES_F1_20231010.csv.zip,FR001400AJ45,FO,Processed,
1475,XPAR_SHARES_F1_20231010.csv.zip,NL0000235190,FO,Processed,
1476,XPAR_SHARES_F1_20231009.csv.zip,FR0000045072,LOB,Processed,
1477,XPAR_SHARES_F1_20231009.csv.zip,FR0000051807,LOB,Processed,
1478,XPAR_SHARES_F1_20231009.csv.zip,FR0000052292,LOB,Processed,
1479,XPAR_SHARES_F1_20231009.csv.zip,FR0000120073,LOB,Processed,
1480,XPAR_SHARES_F1_20231009.csv.zip,FR0000120172,LOB,Processed,
1481,XPAR_SHARES_F1_20231009.csv.zip,FR0000120503,LOB,Processed,
1482,XPAR_SHARES_F1_20231009.csv.zip,FR0000120628,LOB,Processed,
1483,XPAR_SHARES_F1_20231009.csv.zip,FR0000120644,LOB,Processed,
1484,XPAR_SHARES_F1_20231009.csv.zip,FR0000121014,LOB,Processed,
1485,XPAR_SHARES_F1_20231009.csv.zip,FR0000121667,LOB,Processed,
1486,XPAR_SHARES_F1_20231009.csv.zip,FR0000125338,LOB,Processed,
1487,XPAR_SHARES_F1_20231009.csv.zip,FR0000131104,LOB,Processed,
1488,XPAR_SHARES_F1_20231009.csv.zip,FR0000133308,LOB,Processed,
1489,XPAR_SHARES_F1_20231009.csv.zip,FR0010208488,LOB,Processed,
1490,XPAR_SHARES_F1_20231009.csv.zip,FR0010220475,LOB,Processed,
1491,XPAR_SHARES_F1_20231009.csv.zip,FR0010307819,LOB,Processed,
1492,XPAR_SHARES_F1_20231009.csv.zip,FR0013326246,LOB,Processed,
1493,XPAR_SHARES_F1_20231009.csv.zip,FR0014000MR3,LOB,Processed,
1494,XPAR_SHARES_F1_20231009.csv.zip,FR001400AJ45,LOB,Processed,
1495,XPAR_SHARES_F1_20231009.csv.zip,NL0000235190,LOB,Processed,
1496,XPAR_SHARES_F1_20231009.csv.zip,FR0000045072,FO,Processed,
1497,XPAR_SHARES_F1_20231009.csv.zip,FR0000051807,FO,Processed,
1498,XPAR_SHARES_F1_20231009.csv.zip,FR0000052292,FO,Processed,
1499,XPAR_SHARES_F1_20231009.csv.zip,FR0000120073,FO,Processed,
1500,XPAR_SHARES_F1_20231009.csv.zip,FR0000120172,FO,Processed,
1501,XPAR_SHARES_F1_20231009.csv.zip,FR0000120503,FO,Processed,
1502,XPAR_SHARES_F1_20231009.csv.zip,FR0000120628,FO,Processed,
1503,XPAR_SHARES_F1_20231009.csv.zip,FR0000120644,FO,Processed,
1504,XPAR_SHARES_F1_20231009.csv.zip,FR0000121014,FO,Processed,
1505,XPAR_SHARES_F1_20231009.csv.zip,FR0000121667,FO,Processed,
1506,XPAR_SHARES_F1_20231009.csv.zip,FR0000125338,FO,Processed,
1507,XPAR_SHARES_F1_20231009.csv.zip,FR0000131104,FO,Processed,
1508,XPAR_SHARES_F1_20231009.csv.zip,FR0000133308,FO,Processed,
